id;name;path;url;createdOn;environmentsCount;environments;;;;;;;;;;;;;;;;;;;
1388;legacy-permisoscdc-PHP8-CD;\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1388;2024-07-15T20:08:39.81Z;3;Desarrollo/QA/Central Produccion;;;;;;;;;;;;;;;;;;;
1389;legacy-oms-migrateconfigurationcdc_k8-rancher-CD;\GCP\Proyecto OMS\Equipo Visibilidad del Inventario;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1389;2024-07-16T23:47:55.93Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
1392;Test-Connection-legacy-oms-migrateconfigurationcdc_k8-rancher-CD-Only-test;\GCP\Proyecto OMS\Equipo Visibilidad del Inventario;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1392;2024-07-17T23:54:53.057Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
1393;Test-Connect-legacy-oms-pricingRopa-Netcore-K8s-CD-OnlyTest;\OMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1393;2024-07-18T17:20:00.043Z;5;Desarrollo/QA/Produccion/Desarrollo_SemiManual/SCM Inspection;;;;;;;;;;;;;;;;;;;
1394;pda008-cancelacionfoliostransito-php8-CD;\Cedis Ropa\Servicios PDA;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1394;2024-07-18T17:46:13.38Z;34;Control Produccion/01- Culiacan/26 - Texcoco/02- Leon/03 -Laguna/04 - Mexicali/05 - Nogales/06 - Monterrey/07 - Guadalajara/08 - Azcapotzalco/09 - Nvo_Laredo/10 - CD_Juarez/11 - Hermosillo/12 - Puebla/13 - Villa_Hermosa/14 - La_Paz/15 - Iztapalapa/16 - Izcalli/17 - Cancun/18 - Ixtapaluca/19 - Los_Mochis/20 - Tecamac/21 - Veracruz/22 - Merida/23 - Tlaquepaque/24 - Toluca/25 - Guadalupe/28 - Tijuana/29 - Aguascalientes/30 - Chihuahua/Develop/QA/CEDIS Lab/SCM Inspection;;;;;;;;;;;;;;;;;;;
1395;tms-apiux-bitacorasalidas-Springboot-17047-CD-new;\TMS\Media Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1395;2024-07-19T05:41:04.063Z;4;Desarrollo/QA/Cedis Texcoco/SCM Inspection;;;;;;;;;;;;;;;;;;;
1398;api_personal-php8-8200-CD;\Cedis Ropa\Servicios PDA;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1398;2024-07-19T22:12:15.713Z;3;Desarrollo/QA/01- Culiacan;;;;;;;;;;;;;;;;;;;
1399;wsenviarcorreocedisropa-php8-centralizado-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1399;2024-07-23T16:48:48.457Z;2;Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
1400;wms-proc-foliostransitointerno-springboot-java17-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1400;2024-07-24T00:22:14.587Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1401;wms-proc-asn-furnituredata-springboot-java17-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1401;2024-07-24T20:04:54.343Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1403;oms-com-order-springboot-java17-GKE-TMS-OMS-CD;\GCP\Proyecto OMS\Equipo OMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1403;2024-07-25T05:06:41.55Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1404;proc-reporteria-springboot-java17-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo envio a clientes;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1404;2024-07-25T23:31:31.33Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1405;legacy-wms-pda039-inventariovalidarcodigo-Springboot-Java17-SPRINGBOOT-11039-RH8-CD;\TMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1405;2024-07-26T19:37:40.957Z;36;Control Produccion/01- Culiacan/26 - Texcoco/02- Leon/03 -Laguna/04 - Mexicali/05 - Nogales/06 - Monterrey/07 - Guadalajara/08 - Azcapotzalco/09 - Nvo_Laredo/10 - CD_Juarez/11 - Hermosillo/12 - Puebla/13 - Villa_Hermosa/14 - La_Paz/15 - Iztapalapa/16 - Izcalli/17 - Cancun/18 - Ixtapaluca/19 - Los_Mochis/20 - Tecamac/21 - Veracruz/22 - Merida/23 - Tlaquepaque/24 - Toluca/25 - Guadalupe/27 - Tecamac2/28 - Tijuana/29 - Aguascalientes/30 - Chihuahua/31 - IMPTecamac/Develop/QA/CEDIS-LAB/SCM Inspection;;;;;;;;;;;;;;;;;;;
1406;ecommerceventafuturo-springboot-java17-GKE-VDI-WMS-CD;\GCP\Proyecto WMS\Equipo Visibilidad del Inventario;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1406;2024-07-27T04:02:35.013Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1407;tms-proc-wsbmremision-springboot-java17-GKE-RyD-CMANAGER-CD;\GCP\Proyecto CMANAGER\Equipo Reparaciones de Mercancia;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1407;2024-07-30T19:14:40.71Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1408;csc-proc-purchaseordertomanhattan-Springboot-Java17-GKE-CSC-CD;\GCP\Proyecto CSC\Equipo CSC;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1408;2024-07-30T20:02:59.687Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1409;wms-sys-wsbmremision-springboot-java17-GKE-WMS-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1409;2024-07-30T21:18:46.147Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1414;Cloud Run-tms-front-appointments-Next-CD;\SRE-test\cloudrun;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1414;2024-08-05T20:30:58.21Z;2;Develop/SCM Inspection;;;;;;;;;;;;;;;;;;;
1417;outbox-purchaseorder-Springboot-Java17-GKE-CSC-CD;\GCP\Proyecto CSC\Equipo CSC;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1417;2024-08-08T20:32:54.56Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1419;legacy-wms-web076detallecodigosorter-php8-centralizado-CD;\TMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1419;2024-08-09T19:08:49.66Z;4;Production/Develop/QA/SCM Inspection;;;;;;;;;;;;;;;;;;;
1421;tms-front-central-configurations-Angular-GKE-PT-CMANAGER-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1421;2024-08-12T07:44:26.1Z;3;Develop/QA/Production;;;;;;;;;;;;;;;;;;;
1422;oms-sys-orderlineitem_k8-rancher-CD;\OMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1422;2024-08-12T21:39:00.687Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
1430;di-outlog-wms-oder-distribution-softline-SpringBoot-Java17-RH-12100-CD;\RdM;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1430;2024-08-15T02:08:54.5Z;30;Control Produccion/Cedis Ixtapaluca/Cedis Izcalli/Cedis Culiacan/Cedis Azcapotzalco/Cedis Iztapalapa/Cedis Leon/Cedis Tecamac/Cedis Mexicali/Cedis Guadalajara/Cedis Toluca/Cedis Los Mochis/Cedis Hermosillo/Cedis Veracruz/Cedis Merida/Cedis Cancun/Cedis Ciudad Juarez/Cedis Laguna/Cedis Tlaquepaque/Cedis Monterrey/Cedis Texcoco/Cedis Villa Hermosa/Cedis Puebla II/Cedis Nuevo Laredo/Cedis La Paz/Cedis Nogales/Develop/QA/CEDIS Lab/SCM Inspection;;;;;;;;;;;;;;;;;;;
1431;di-wm-oulog-shipconfirmlegacy-springboot-java17-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1431;2024-08-15T18:17:01.493Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1433;wms-proc-reportoriginalorder-Springboot-Java17-GKE-VDI-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1433;2024-08-15T20:08:54.37Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1434;di-inventoryabsolutemueblesnrt-springboot-java17-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1434;2024-08-15T23:39:35.133Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1435;CronJob-SRE-Clean-Cluster;\SRE-test;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1435;2024-08-16T01:30:34.58Z;5;Get deployments/Delete components/Get deployments QA/Delete components QA/SCM Inspection;;;;;;;;;;;;;;;;;;;
1436;iwms-sincronizacionmuebles-php8-13127-centralizado-CD;\TMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1436;2024-08-16T19:26:00.497Z;4;Production/Develop/QA/SCM Inspection;;;;;;;;;;;;;;;;;;;
1437;Custom-Pilot-di-proc-agentereplica-springboot-java17-GKE-WMS-CD;\GCP\Proyecto CSC\Equipo CSC;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1437;2024-08-17T20:03:49.257Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
1438;k8-rancher-CD - Copy;\CSC;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1438;2024-08-20T00:19:08.173Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
1439;wms-core-resupplykardex-springboot-java17-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1439;2024-08-20T19:09:20.973Z;1;Texcoco;;;;;;;;;;;;;;;;;;;
1440;wms-sys-appointments-springboot-java17-GKE-WMS-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1440;2024-08-21T23:12:25.3Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1444;wms-cron-distributionclx-springboot-java17-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1444;2024-08-26T18:52:51.57Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1445;CronJob-wms-proc-shipconfirmdatatxcc-springboot-java17-GKE-OMS-WMS-CD;\GCP\Proyecto WMS\Equipo OMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1445;2024-08-26T22:14:30.27Z;3;Develop/QA/Production;;;;;;;;;;;;;;;;;;;
1446;ims-sys-replenishmentmgmt-Springboot-Java17-Docker-CD;\TMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1446;2024-08-27T23:07:25.057Z;36;Desarrollo/QA/Control Produccion/01- Culiacan/26 - Texcoco/02- Leon/03 -Laguna/04 - Mexicali/05 - Nogales/06 - Monterrey/07 - Guadalajara/08 - Azcapotzalco/09 - Nvo_Laredo/10 - CD_Juarez/11 - Hermosillo/12 - Puebla/13 - Villa_Hermosa/14 - La_Paz/15 - Iztapalapa/16 - Izcalli/17 - Cancun/18 - Ixtapaluca/19 - Los_Mochis/20 - Tecamac/21 - Veracruz/22 - Merida/23 - Tlaquepaque/24 - Toluca/25 - Guadalupe/27 - Tecamac2/28 - Tijuana/29 - Aguascalientes/30 - Chihuahua/31 - IMPTecamac/CEDIS-LAB/SCM Inspection;;;;;;;;;;;;;;;;;;;
1447;Cronjob-wms-proc-shipconfirmtxcc-springboot-java17-GKE-OMS-WMS-CD;\GCP\Proyecto WMS\Equipo OMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1447;2024-08-27T23:34:50.993Z;3;Develop/QA/Production;;;;;;;;;;;;;;;;;;;
1448;pdm-sys-items-reservation-springboot-java17-GKE-OMS-CSC-CD;\GCP\Proyecto CSC\Equipo OMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1448;2024-08-28T01:25:44.92Z;3;Develop/QA/Production;;;;;;;;;;;;;;;;;;;
1449;piloto-manifiesto;\SRE-test;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1449;2024-08-28T18:03:21.927Z;2;Develop/SCM Inspection;;;;;;;;;;;;;;;;;;;
1451;web070_surtidouniformesjabones-php8-centralizado-CD;\TMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1451;2024-08-28T19:02:20.21Z;4;Production/Develop/QA/SCM Inspection;;;;;;;;;;;;;;;;;;;
1452;old_web063_reportecierreoperaciones-php8-centralizado-CD;\TMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1452;2024-08-28T20:10:22.003Z;3;Production/Develop/QA;;;;;;;;;;;;;;;;;;;
1456;wms-front-storagereplenishment-10020-Angular-CD;\WMS\Core;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1456;2024-08-28T22:50:55.343Z;3;Desarrollo/QA/Production;;;;;;;;;;;;;;;;;;;
1458;web065-reportecodigosdevproveedor-php8-13065-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1458;2024-08-29T00:03:18.897Z;4;Production/QA/Develop/SCM Inspection;;;;;;;;;;;;;;;;;;;
1459;web068_rolsurtidosdiarios-php8-backup-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1459;2024-08-29T02:42:42.61Z;3;Production/Develop/QA;;;;;;;;;;;;;;;;;;;
1461;wms-notificacionespruebas-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1461;2024-08-30T23:27:11.647Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
1464;wms-login-cierre-Springboot-Java17-GKE-VDI-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1464;2024-09-02T20:13:34.793Z;5;Develop/QA/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1465;proc-convert-inventorytocanonical-ropa-df-springboot-java17-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1465;2024-09-02T23:49:50.153Z;4;Develop/QA/Production/Staging;;;;;;;;;;;;;;;;;;;
1466;di-integration-inventory-springboot-java17-GKE-WMSL-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1466;2024-09-03T16:38:02.07Z;5;Develop/QA/Production/Staging/SCM Inspection;;;;;;;;;;;;;;;;;;;
1468;appcedis-angular-10014-cd;\TMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1468;2024-09-03T19:37:36.963Z;4;Desarrollo/Production/QA/SCM Inspection;;;;;;;;;;;;;;;;;;;
1469;legacy-tms-proc-ropadistribucion-Springboot-Java17-Springboot-17096;\TMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1469;2024-09-03T23:56:47.42Z;34;Desarrollo/QA/Control Produccion/01- Culiacan/26 - Texcoco/02- Leon/03 -Laguna/04 - Mexicali/05 - Nogales/06 - Monterrey/07 - Guadalajara/08 - Azcapotzalco/09 - Nvo_Laredo/10 - CD_Juarez/11 - Hermosillo/12 - Puebla/13 - Villa_Hermosa/14 - La_Paz/15 - Iztapalapa/16 - Izcalli/17 - Cancun/18 - Ixtapaluca/19 - Los_Mochis/20 - Tecamac/21 - Veracruz/22 - Merida/23 - Tlaquepaque/24 - Toluca/25 - Guadalupe/27 - Tecamac2/28 - Tijuana/29 - Aguascalientes/30 - Chihuahua/31 - IMPTecamac;;;;;;;;;;;;;;;;;;;
1471;wms-front-sir-angular17-GKE-WMS-CD-GCP;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1471;2024-09-05T17:42:25.75Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1472;wms-cron-weeklybudget-springboot-java17-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1472;2024-09-05T18:19:03.083Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1474;ps-wm-ol-itemvolumetry-springboot-java17-GKE-CD;\GCP\Proyecto OMS\Equipo OMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1474;2024-09-07T01:30:05.94Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1475;wms-front-appointments-10019-cd;\TMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1475;2024-09-10T02:02:04.62Z;4;Desarrollo/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
1477;pda018-capturasurtidotienda-11011-backup;\TMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1477;2024-09-10T20:02:23.84Z;35;Desarrollo/QA/Control Produccion/01- Culiacan/26 - Texcoco/02- Leon/03 -Laguna/04 - Mexicali/05 - Nogales/06 - Monterrey/07 - Guadalajara/08 - Azcapotzalco/09 - Nvo_Laredo/10 - CD_Juarez/11 - Hermosillo/12 - Puebla/13 - Villa_Hermosa/14 - La_Paz/15 - Iztapalapa/16 - Izcalli/17 - Cancun/18 - Ixtapaluca/19 - Los_Mochis/20 - Tecamac/21 - Veracruz/22 - Merida/23 - Tlaquepaque/24 - Toluca/25 - Guadalupe/27 - Tecamac2/28 - Tijuana/29 - Aguascalientes/30 - Chihuahua/31 - IMPTecamac/SCM Inspection;;;;;;;;;;;;;;;;;;;
1478;wms-proc-cierre-springboot-java17-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1478;2024-09-10T20:24:03.36Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1481;wms-ps-bodegas-springboot-java17-GKE-PubSub-WMS-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1481;2024-09-11T19:30:45.07Z;5;Develop/QA/Production/Staging/SCM Inspection;;;;;;;;;;;;;;;;;;;
1482;com-sys-order-springboot-java17-GKE-VDI-OMS-CD;\GCP\Proyecto OMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1482;2024-09-11T21:04:43.13Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1486;com-cap-invoiceletter-springboot-java17-GKE-OMS-CD;\GCP\Proyecto OMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1486;2024-09-12T19:59:12.307Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1488;pda025-activarsalidasorter-php8-Regional-CD_backup;\Cedis Ropa\Servicios PDA;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1488;2024-09-13T00:03:02.053Z;7;Desarrollo/QA/Control Produccion/06 - Monterrey/20 - Tecamac/CEDIS Lab/SCM Inspection;;;;;;;;;;;;;;;;;;;
1493;old-pda032-reimpresionetiquetasmaster-PHP8-CD;\Cedis Ropa\Servicios PDA;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1493;2024-09-17T17:21:52.457Z;35;Desarrollo/QA/Control Produccion/01- Culiacan/26 - Texcoco/02- Leon/03 -Laguna/04 - Mexicali/05 - Nogales/06 - Monterrey/07 - Guadalajara/08 - Azcapotzalco/09 - Nvo_Laredo/10 - CD_Juarez/11 - Hermosillo/12 - Puebla/13 - Villa_Hermosa/14 - La_Paz/15 - Iztapalapa/16 - Izcalli/17 - Cancun/18 - Ixtapaluca/19 - Los_Mochis/20 - Tecamac/21 - Veracruz/22 - Merida/23 - Tlaquepaque/24 - Toluca/25 - Guadalupe/27 - Tecamac2/28 - Tijuana/29 - Aguascalientes/30 - Chihuahua/31 - IMPTecamac/SCM Inspection;;;;;;;;;;;;;;;;;;;
1495;wms-sys-bodega-Springboot-Java17-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1495;2024-09-17T21:33:54.923Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1497;tms-proc-envios-bodega-springboot-java17-GKE-TMS-CMANAGER-CD;\GCP\Proyecto CMANAGER\Equipo Media Milla II (TMS);https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1497;2024-09-17T21:55:00.68Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1498;pda004-generacionmastermanual-php8-Regional-CD;\Cedis Ropa\Servicios PDA;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1498;2024-09-17T21:57:51.5Z;34;Control Produccion/01- Culiacan/26 - Texcoco/02- Leon/03 -Laguna/04 - Mexicali/05 - Nogales/06 - Monterrey/07 - Guadalajara/08 - Azcapotzalco/09 - Nvo_Laredo/10 - CD_Juarez/11 - Hermosillo/12 - Puebla/13 - Villa_Hermosa/14 - La_Paz/15 - Iztapalapa/16 - Izcalli/17 - Cancun/18 - Ixtapaluca/19 - Los_Mochis/20 - Tecamac/21 - Veracruz/22 - Merida/23 - Tlaquepaque/24 - Toluca/25 - Guadalupe/28 - Tijuana/29 - Aguascalientes/30 - Chihuahua/Develop/QA/CEDIS-LAB/SCM Inspection;;;;;;;;;;;;;;;;;;;
1499;wms-sys-bodegamuebles-springboot-java21-GKE-WMS-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1499;2024-09-17T22:22:12.367Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1500;mm-sys-cm-product-category-springboot-java17-GKE-OMS-CD;\GCP\Proyecto OMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1500;2024-09-18T00:01:34.66Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1501;proc-repuvedata-springboot-java17-GKE-OMS-CD;\GCP\Proyecto OMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1501;2024-09-18T00:25:20.257Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
1502;proc-vehicledelivery-springboot-java-GKE-OMS-CD;\GCP\Proyecto OMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/1502;2024-09-18T00:34:49.823Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
